"Record ID","Store Name","Store Type","Street Number","Street Name","Additional Address","City","State","Zip Code","Zip4","County","Latitude","Longitude","Authorization Date","End Date"
833372,"Rouses Market 26","Super Store","4500","Tchoupitoulas St",NA,"New Orleans","LA","70115","1520","ORLEANS",29.91697,-90.10239,"10/01/2007",NA
833605,"Rouses Market 30","Super Store","701","Royal St",NA,"New Orleans","LA","70116","3112","ORLEANS",29.95805,-90.06478,"10/05/2007",NA
833715,"Rouses Market 35","Super Store","6600","Franklin Ave",NA,"New Orleans","LA","70122","5719","ORLEANS",30.02643,-90.05234,"10/10/2007",NA
833737,"Rouses Market 36","Super Store","4001","General Degaulle Dr",NA,"New Orleans","LA","70114","8220","ORLEANS",29.92093,-90.0148,"10/10/2007",NA
1028353,"Rouses Market 46","Super Store","701","Baronne St",NA,"New Orleans","LA","70113","1005","ORLEANS",29.9479,-90.07378,"11/07/2011",NA
1454151,"Rouses Market 83","Super Store","4645","Freret St",NA,"New Orleans","LA","70115","6318","ORLEANS",29.93528,-90.10615,"05/13/2021",NA
1526076,"Saba Food Mart 3","Convenience Store","1600","Robert E Lee Blvd",NA,"New Orleans","LA","70122","2826","ORLEANS",30.02084,-90.07508,"01/03/2023",NA
870444,"Save a Lot 61267","Supermarket","2841","S Claiborne Ave","Ste B","New Orleans","LA","70125","3931","ORLEANS",29.94277,-90.09543,"10/23/2008",NA
1038907,"Save a Lot 61271","Supermarket","9999","Lake Forest Blvd",NA,"New Orleans","LA","70127","2608","ORLEANS",30.03289,-89.97324,"01/03/2012",NA
1038897,"Save a Lot 61270","Supermarket","4726","Paris Ave",NA,"New Orleans","LA","70122","2553","ORLEANS",30.00631,-90.07449,"01/03/2012",NA
1055737,"Save a Lot 61272","Supermarket","3033","S Carrollton Ave",NA,"New Orleans","LA","70118","4303","ORLEANS",29.96064,-90.11526,"04/19/2012",NA
1321920,"Savers 2","Convenience Store","2440","N Miro St",NA,"New Orleans","LA","70117","8058","ORLEANS",29.98001,-90.05162,"06/15/2018",NA
805948,"SOHANA GROCERY STORE","Convenience Store","8900","Chef Menteur Hwy",NA,"New Orleans","LA","70127","4130","ORLEANS",30.01525,-89.98155,"06/02/2017",NA
808215,"Spiders Meat Market","Convenience Store","3800","Saint Bernard Ave",NA,"New Orleans","LA","70122","1146","ORLEANS",29.99571,-90.07901,"12/18/2006",NA
686560,"Spur General Meyer","Convenience Store","4901","General Meyer Ave",NA,"New Orleans","LA","70131","3538","ORLEANS",29.93148,-90.00278,"05/09/2022",NA
1540421,"St Bernard Drugs","Convenience Store","10200","Chef Menteur Hwy",NA,"New Orleans","LA","70127","4263","ORLEANS",30.01836,-89.96648,"03/29/2023",NA
1199737,"St Charles 155 155","Convenience Store","2139","Saint Charles Ave",NA,"New Orleans","LA","70130","5390","ORLEANS",29.93447,-90.08021,"07/09/2015",NA
1178987,"St Charles C Store 1216","Convenience Store","3434","Saint Charles Ave",NA,"New Orleans","LA","70115","4536","ORLEANS",29.92781,-90.09232,"01/13/2015",NA
1411237,"St Claude Discount","Convenience Store","5104","Saint Claude Ave",NA,"New Orleans","LA","70117","3600","ORLEANS",29.96208,-90.02082,"10/06/2020",NA
811177,"Sunshine Food Market","Convenience Store","2020","N Claiborne Ave",NA,"New Orleans","LA","70116","1216","ORLEANS",29.97309,-90.05939,"01/22/2007",NA
1036905,"Super Discount Gas","Convenience Store","2727","S Claiborne Ave",NA,"New Orleans","LA","70125","3922","ORLEANS",29.94306,-90.09409,"05/20/2019",NA
903569,"Super Serve 2","Convenience Store","8023","S Claiborne Ave",NA,"New Orleans","LA","70125","4018","ORLEANS",29.95558,-90.11977,"08/04/2009",NA
1284670,"T & T Food Mart 1","Convenience Store","6419","General Meyer Ave",NA,"New Orleans","LA","70131","2019","ORLEANS",29.92353,-89.98441,"08/01/2017",NA
1522116,"T And M Food Mart","Convenience Store","8601","Hickory St",NA,"New Orleans","LA","70118","2119","ORLEANS",29.95519,-90.12941,"02/07/2023",NA
622974,"TERRANOVA SUPERMARKET","Convenience Store","3308","Esplanade Ave",NA,"New Orleans","LA","70119","3132","ORLEANS",29.98062,-90.08525,"08/22/2006",NA
851172,"Tex Mart","Convenience Store","6733","Chef Menteur Hwy",NA,"New Orleans","LA","70126","5211","ORLEANS",30.01129,-90.00966,"06/10/2008",NA
1090521,"The Fresh Market 144","Supermarket","3338","Saint Charles Ave",NA,"New Orleans","LA","70115","4534","ORLEANS",29.92841,-90.09067,"02/04/2013",NA
1386119,"The Market","Convenience Store","6363","Saint Charles Ave",NA,"New Orleans","LA","70118","6195","ORLEANS",29.93403,-90.12135,"02/07/2020",NA
1373641,"The Orange Store 1","Convenience Store","1700","N Rampart St",NA,"New Orleans","LA","70116","1914","ORLEANS",29.96674,-90.06273,"11/05/2019",NA
467823,"TIGER MART","Convenience Store","3450","Kabel Dr",NA,"New Orleans","LA","70131","6926","ORLEANS",29.91894,-90.00807,"08/19/2004",NA
1159445,"Triangle Deli","Convenience Store","1904","N Broad St",NA,"New Orleans","LA","70119","1810","ORLEANS",29.9835,-90.07146,"09/30/2014",NA
1425516,"Two Guys With Gas","Convenience Store","4140","S Claiborne Ave",NA,"New Orleans","LA","70125","4630","ORLEANS",29.94012,-90.10079,"12/01/2020",NA
340607,"VIET MY SUPERMARKET","Convenience Store","4656","Alcee Fortier Blvd",NA,"New Orleans","LA","70129","2139","ORLEANS",30.0377,-89.9122,"09/04/2019",NA
1530646,"Wagners Meat","Convenience Store","3200","Saint Claude Ave",NA,"New Orleans","LA","70117","6659","ORLEANS",29.96698,-90.04235,"02/08/2023",NA
423568,"Walmart 1163","Super Store","4001","Behrman Pl",NA,"New Orleans","LA","70114",NA,"ORLEANS",29.9114,-90.02046,"02/12/2002",NA
372740,"Walmart SUPERCENTER 5022","Super Store","1901","Tchoupitoulas St",NA,"New Orleans","LA","70130","1915","ORLEANS",29.92577,-90.06796,"07/14/2004",NA
1151713,"Walmart SUPERCENTER 912","Super Store","6000","Bullard Ave",NA,"New Orleans","LA","70128","2813","ORLEANS",30.04316,-89.9588,"05/09/2014",NA
1158584,"Walmart Supercenter 3167","Super Store","4301","Chef Menteur Hwy",NA,"New Orleans","LA","70126","4919","ORLEANS",30.00468,-90.03831,"07/09/2014",NA
234686,"Whole Foods Market 10143","Super Store","5600","Magazine St",NA,"New Orleans","LA","70115","3154","ORLEANS",29.92113,-90.11711,"11/20/2002",NA
1131124,"Whole Foods Market 10522","Super Store","300","N Broad St",NA,"New Orleans","LA","70119","5510","ORLEANS",29.96729,-90.08573,"01/13/2014",NA
1108841,"Winn Dixie 1472","Supermarket","401","N Carrollton Ave",NA,"New Orleans","LA","70119","4702","ORLEANS",29.97697,-90.09821,"07/01/2013",NA
278251,"WINN-DIXIE  1426","Supermarket","3008","Holiday Dr",NA,"New Orleans","LA","70131","8232","ORLEANS",29.92365,-90.01383,"01/01/1930",NA
302847,"WINN-DIXIE 1430","Supermarket","5400","Tchoupitoulas St",NA,"New Orleans","LA","70115","2020","ORLEANS",29.9164,-90.11623,"01/01/1930",NA
489385,"WINN-DIXIE 1439","Supermarket","9701","Chef Menteur Hwy",NA,"New Orleans","LA","70127","4235","ORLEANS",30.01741,-89.97298,"09/10/2007",NA
1542057,"Ab Food Mart","Convenience Store","2238","Jonesboro Rd",NA,"West Monroe","LA","71292","6734","OUACHITA",32.46717,-92.15758,"05/26/2023",NA
285861,"AM-OR FOOD MART","Convenience Store","1841","Highway 80 E",NA,"Monroe","LA","71203","9333","OUACHITA",32.52188,-91.98173,"11/07/2002",NA
1157100,"Avi Raj Properties Llc","Convenience Store","506","Ole Highway 15",NA,"West Monroe","LA","71291","1989","OUACHITA",32.52867,-92.23109,"07/15/2021",NA
643665,"BROOKSHIRE FD STORE  34","Supermarket","1801","N 18th St",NA,"Monroe","LA","71201","4401","OUACHITA",32.5266,-92.11553,"01/01/1930",NA
495794,"BROOKSHIRE FD STORE 22","Supermarket","7920","Desiard St",NA,"Monroe","LA","71203","4936","OUACHITA",32.52699,-92.0402,"03/08/1995",NA
568936,"Brookshire Food Store 56","Supermarket","4070","Sterlington Rd",NA,"Monroe","LA","71203","2536","OUACHITA",32.5672,-92.07404,"01/01/1930",NA
693680,"Brookshire Food Store 42","Supermarket","3426","Cypress St",NA,"West Monroe","LA","71291","7319","OUACHITA",32.51735,-92.15958,"01/01/1930",NA
893449,"Circle K 2707766","Convenience Store","4200","Highway 165 S",NA,"Monroe","LA","71202","8240","OUACHITA",32.3172,-92.08524,"05/11/2009",NA
892813,"Circle K 2707783","Convenience Store","503","Thomas Rd",NA,"West Monroe","LA","71292","9455","OUACHITA",32.49946,-92.15727,"05/12/2009",NA
893455,"Circle K 2707761","Convenience Store","1602","Thomas Rd",NA,"West Monroe","LA","71292","5841","OUACHITA",32.4868,-92.15441,"05/12/2009",NA
892807,"Circle K 2707771","Convenience Store","1407","Sterlington Rd",NA,"Monroe","LA","71203","3556","OUACHITA",32.53494,-92.07977,"05/12/2009",NA
892839,"Circle K 2707777","Convenience Store","560","Lincoln Rd",NA,"Monroe","LA","71203",NA,"OUACHITA",32.54489,-92.0155,"05/12/2009",NA
1187200,"Circle K 2723455","Convenience Store","1471","Garrett Rd",NA,"Monroe","LA","71202","3909","OUACHITA",32.49084,-92.05464,"02/13/2015",NA
1262875,"Circle K 2723453","Convenience Store","200","Bridge St",NA,"West Monroe","LA","71291","3052","OUACHITA",32.50402,-92.12797,"10/04/2016",NA
826934,"Circle K Store 7763","Convenience Store","170","Well Rd",NA,"West Monroe","LA","71291","9701","OUACHITA",32.5137,-92.19197,"08/24/2007",NA
817446,"Circle K Stores 7760","Convenience Store","1600","Hwy 165 N",NA,"Monroe","LA","71201",NA,"OUACHITA",32.51659,-92.10815,"04/12/2007",NA
1365958,"Corner Market","Convenience Store","1501","N 18th St",NA,"Monroe","LA","71201","4913","OUACHITA",32.52385,-92.11288,"09/15/2019",NA
1348136,"Cypress Street U Pak It","Convenience Store","1518","Cypress St",NA,"West Monroe","LA","71291","2714","OUACHITA",32.5132,-92.13631,"02/13/2019",NA
1357105,"Dave's Harde Mart","Convenience Store","600","Highway 2",NA,"Sterlington","LA","71280","3003","OUACHITA",32.69276,-92.07453,"06/24/2019",NA
517426,"Delta Mini Mart","Convenience Store","3300","Old Sterlington Rd",NA,"Monroe","LA","71203","2673","OUACHITA",32.55588,-92.06371,"01/13/2023",NA
821272,"Delta Mini Mart #3","Convenience Store","1115","S 2nd St",NA,"Monroe","LA","71202","2707","OUACHITA",32.48813,-92.10352,"06/01/2007",NA
1087448,"E Z Mart 4460","Convenience Store","338","Highway 594",NA,"Monroe","LA","71203","8001","OUACHITA",32.49435,-91.99033,"01/17/2013",NA
1124659,"Eastside Stop & Shop","Convenience Store","565","Martin Luther King Jr Dr",NA,"Monroe","LA","71203","5373","OUACHITA",32.51267,-92.08038,"01/29/2014",NA
1421877,"Excel Express","Convenience Store","1013","Highway 557",NA,"West Monroe","LA","71292","3334","OUACHITA",32.39638,-92.2023,"09/21/2020",NA
1273609,"Family Stop And Shop","Convenience Store","1403","Orange St",NA,"Monroe","LA","71202","2323","OUACHITA",32.49638,-92.09813,"04/05/2017",NA
1350000,"Fast Stop","Convenience Store","803","Mill St",NA,"West Monroe","LA","71291","4135","OUACHITA",32.49978,-92.13401,"04/23/2019",NA
444008,"FRESH MARKETS","Super Store","127","Smith St",NA,"West Monroe","LA","71292","6046","OUACHITA",32.48496,-92.15638,"03/09/1997",NA
1522925,"Friendly Mart And Deli","Convenience Store","3700","Jackson St",NA,"Monroe","LA","71202","5608","OUACHITA",32.46428,-92.10783,"11/07/2022",NA
1566728,"Gene Cox's Jmart","Convenience Store","2401","Arkansas Rd",NA,"West Monroe","LA","71291","8611","OUACHITA",32.53375,-92.1881,"11/28/2023",NA
1441366,"Glenwood U-Pak-It","Convenience Store","2105","N 7th St",NA,"West Monroe","LA","71291","4433","OUACHITA",32.51479,-92.14848,"03/10/2021",NA
1549108,"Hop In","Convenience Store","301","Louisville Ave",NA,"Monroe","LA","71201","5825","OUACHITA",32.5092,-92.1205,"06/22/2023",NA
1566749,"Jmart 4-Way","Convenience Store","104","Highway 34",NA,"West Monroe","LA","71292","0900","OUACHITA",32.41317,-92.23486,"11/29/2023",NA
1153606,"Jmart Express","Convenience Store","2500","Arkansas Rd",NA,"West Monroe","LA","71291","9099","OUACHITA",32.53434,-92.19196,"07/02/2014",NA
1153524,"JMart West","Convenience Store","6588","Cypress St",NA,"West Monroe","LA","71291","1301","OUACHITA",32.51278,-92.21326,"06/18/2014",NA
1060915,"Joey's Stop & Go LLC","Convenience Store","2400","Old Sterlington Rd",NA,"Monroe","LA","71203","2668","OUACHITA",32.54704,-92.07047,"07/12/2012",NA
1457753,"Ladla","Convenience Store","1300","Highway 80 E",NA,"Calhoun","LA","71225","9113","OUACHITA",32.52266,-92.31213,"07/29/2021",NA
1477830,"Lincoln Road U-pak-it","Convenience Store","591","Lincoln Rd",NA,"Monroe","LA","71203","4257","OUACHITA",32.54515,-92.01544,"11/08/2021",NA
815798,"Lions Stop","Convenience Store","1490","Hwy 594",NA,"Monroe","LA","71203",NA,"OUACHITA",32.52506,-91.9906,"05/08/2007",NA
1089895,"Lll Stop N Shop 2 Inc NO","Convenience Store","820","Martin Luther King Jr Dr",NA,"Monroe","LA","71203","5539","OUACHITA",32.50881,-92.08229,"05/23/2022",NA
1457254,"Love's Travel Stop 806","Convenience Store","335","Highway 594",NA,"Monroe","LA","71203","8001","OUACHITA",32.49369,-91.99048,"06/09/2021",NA
550296,"Mac's Fresh Market 2","Supermarket","520","Lincoln Rd",NA,"Monroe","LA","71203","4252","OUACHITA",32.54461,-92.01563,"04/16/2001",NA
277617,"Mac's Fresh Market 1","Supermarket","1427","Winnsboro Rd",NA,"Monroe","LA","71202","4523","OUACHITA",32.48465,-92.08689,"04/16/2001",NA
1133211,"Mac's Fresh Market 4","Supermarket","1065","Cheniere Drew Rd",NA,"West Monroe","LA","71291","8549","OUACHITA",32.54351,-92.24551,"02/28/2014",NA
1192617,"Mac's Fresh Market 19","Supermarket","1530","Arkansas Rd",NA,"West Monroe","LA","71291","7124","OUACHITA",32.53044,-92.16187,"04/20/2015",NA
1366306,"Medina Market","Convenience Store","2601","Sterlington Rd",NA,"Monroe","LA","71203","3051","OUACHITA",32.54528,-92.07798,"08/06/2019",NA
1438503,"Missile Mart Monroe","Convenience Store","3200","Louisville Ave",NA,"Monroe","LA","71201","5133","OUACHITA",32.52237,-92.08491,"03/19/2021",NA
1486342,"Murphy USA 7124","Convenience Store","1171","Lamy Ln",NA,"Monroe","LA","71201","3725","OUACHITA",32.52567,-92.09525,"01/05/2022",NA
1486477,"Murphy USA 5677","Convenience Store","1027","Glenwood Dr",NA,"West Monroe","LA","71291","5501","OUACHITA",32.50919,-92.15662,"01/05/2022",NA
758693,"NEW EXCEL LLC","Convenience Store","5073","Jonesboro Rd",NA,"West Monroe","LA","71292","8944","OUACHITA",32.41458,-92.19186,"12/15/2020",NA
1154726,"Northside Stores Llc","Convenience Store","2422","Desiard St",NA,"Monroe","LA","71201","7909","OUACHITA",32.51516,-92.09587,"11/22/2022",NA
274006,"Now Save 5","Convenience Store","1912","Martin Luther King Jr Dr",NA,"Monroe","LA","71202","4520","OUACHITA",32.4847,-92.08347,"04/19/2004",NA
1019656,"Now Save 7","Convenience Store","1800","Forsythe Ave",NA,"Monroe","LA","71201","3540","OUACHITA",32.52926,-92.11679,"09/28/2011",NA
1065650,"Now Save 6","Convenience Store","99","Lincoln Rd",NA,"Monroe","LA","71203","4254","OUACHITA",32.53442,-92.02927,"09/28/2012",NA
1189721,"Now Save 20","Convenience Store","5402","Cypress St",NA,"West Monroe","LA","71291","7508","OUACHITA",32.51595,-92.19206,"12/17/2020",NA
1517249,"Now Save #8","Convenience Store","513","Winnsboro Rd",NA,"Monroe","LA","71202","3438","OUACHITA",32.48336,-92.09851,"09/06/2023",NA
847888,"Now Save #14 Travel Center","Convenience Store","1511","Texas Ave",NA,"Monroe","LA","71201","8925","OUACHITA",32.50226,-92.09709,"04/16/2008",NA
642818,"NOW SAVE #4","Convenience Store","101","New Natchitoches Rd",NA,"West Monroe","LA","71292","6120","OUACHITA",32.49182,-92.15843,"06/28/2002",NA
235281,"Now Save 1 1","Convenience Store","4399","Highway 165 Byp",NA,"Monroe","LA","71202","6055","OUACHITA",32.45949,-92.08151,"05/06/2021",NA
647207,"NOW SAVE STORES #2","Convenience Store","2828","Winnsboro Rd",NA,"Monroe","LA","71202","7676","OUACHITA",32.45871,-92.05715,"10/01/1997",NA
1260499,"Pilot Travel Center 428","Convenience Store","300","Well Rd",NA,"West Monroe","LA","71292","0129","OUACHITA",32.5076,-92.19199,"09/13/2016",NA
1326655,"Quick & Easy 2","Convenience Store","502","Winnsboro Rd",NA,"Monroe","LA","71202","3439","OUACHITA",32.48279,-92.09904,"02/07/2019",NA
1090975,"Quick & Easy","Convenience Store","2000","Jackson St",NA,"Monroe","LA","71202","2534","OUACHITA",32.48518,-92.10957,"11/05/2019",NA
1363204,"Quick Trip","Convenience Store","1300","N 7th St",NA,"West Monroe","LA","71291","4358","OUACHITA",32.50649,-92.13863,"11/14/2019",NA
1476863,"Quick Trip #3","Convenience Store","4566","Winnsboro Rd",NA,"Monroe","LA","71202","7510","OUACHITA",32.41746,-92.03136,"10/27/2021",NA
1308152,"Quickway","Convenience Store","3019","Highway 165 Byp",NA,"Monroe","LA","71202","5111","OUACHITA",32.47466,-92.08258,"01/04/2018",NA
1525628,"QuikTrip 7224","Convenience Store","185","Well Rd",NA,"West Monroe","LA","71291","9702","OUACHITA",32.51484,-92.19186,"11/09/2022",NA
1554556,"Raceway 6863","Convenience Store","104","S College Ave",NA,"Monroe","LA","71203","4308","OUACHITA",32.52378,-92.07671,"07/25/2023",NA
1356473,"Raceway 855","Convenience Store","300","Thomas Rd",NA,"West Monroe","LA","71291","7937","OUACHITA",32.50964,-92.15746,"03/26/2019",NA
918467,"Richwood Mart","Convenience Store","5200","Hwy 165 S",NA,"Richwood","LA","71202","8250","OUACHITA",32.44798,-92.08514,"01/28/2010",NA
1466912,"Royal Of Monroe Llc","Convenience Store","4217","Sterlington Rd",NA,"Monroe","LA","71203","2470","OUACHITA",32.57257,-92.07394,"09/29/2021",NA
1183002,"Rush Hour","Convenience Store","1009","Winnsboro Rd",NA,"Monroe","LA","71202","3533","OUACHITA",32.48386,-92.09305,"02/23/2015",NA
1108243,"Sai U-pack- It","Convenience Store","5600","Desiard St",NA,"Monroe","LA","71203","4710","OUACHITA",32.52645,-92.05659,"11/08/2019",NA
766314,"Sam's Club 8237","Super Store","5400","Frontage Rd","I-20","Monroe","LA","71202","4040","OUACHITA",32.49281,-92.0507,"09/02/2008",NA
1400607,"Smoker's Express  5","Convenience Store","1500","Bailey St",NA,"West Monroe","LA","71292","6008","OUACHITA",32.48843,-92.1559,"04/09/2020",NA
1408951,"Smoker's Express #11","Convenience Store","3405","Desiard St",NA,"Monroe","LA","71203","4348","OUACHITA",32.5233,-92.07974,"07/13/2020",NA
1561960,"Smokers Express 7","Convenience Store","2809","Cypress St",NA,"West Monroe","LA","71291","5335","OUACHITA",32.5178,-92.14728,"10/04/2023",NA
1230426,"South 2nd Hop In","Convenience Store","1201","South Second St.","Ste C","Monroe","LA","71202",NA,"OUACHITA",32.48743,-92.10329,"04/15/2016",NA
1454632,"Spring Market 730","Supermarket","1320","Highway 2",NA,"Sterlington","LA","71280","3522","OUACHITA",32.68154,-92.04784,"05/18/2021",NA
1311824,"Stewart's Grocery","Convenience Store","5310","Jackson St",NA,"Monroe","LA","71202","8117","OUACHITA",32.44501,-92.10526,"03/28/2018",NA
462932,"Super 1 Foods 602","Supermarket","2907","Cypress St",NA,"West Monroe","LA","71291","5337","OUACHITA",32.51775,-92.15015,"07/15/1987",NA
374174,"Super 1 Foods 607","Supermarket","2810","Louisville Ave",NA,"Monroe","LA","71201","6658","OUACHITA",32.52463,-92.0946,"01/19/1988",NA
1552020,"Super Save # 1","Convenience Store","607","Jonesboro Rd",NA,"West Monroe","LA","71292","5627","OUACHITA",32.48742,-92.14423,"07/27/2023",NA
1450066,"Super Save #1","Convenience Store","3500","Reddix Ln",NA,"Monroe","LA","71202","5939","OUACHITA",32.46426,-92.08915,"05/17/2021",NA
1363014,"Swartz Country Market","Convenience Store","2058","Highway 139",NA,"Monroe","LA","71203","6695","OUACHITA",32.58055,-91.98943,"05/20/2019",NA
1530331,"Tackle Box Management","Convenience Store","7601","Highway 165 N",NA,"Monroe","LA","71203","8712","OUACHITA",32.61219,-92.06229,"05/10/2023",NA
810257,"TARGET STORE T 1469","Super Store","4103","Pecanland Mall Dr",NA,"Monroe","LA","71203","7009","OUACHITA",32.49805,-92.0706,"12/28/2006",NA
1502276,"Taz Mart","Convenience Store","801","New Natchitoches Rd",NA,"West Monroe","LA","71292","6129","OUACHITA",32.49186,-92.17548,"06/28/2022",NA
1386387,"Usa Travel Plaza 8","Convenience Store","629","Highway 3033",NA,"West Monroe","LA","71292","0928","OUACHITA",32.43928,-92.21111,"02/12/2020",NA
1245392,"Usa Travel Plaza, Llc","Convenience Store","450","Highway 546",NA,"West Monroe","LA","71292","8135","OUACHITA",32.50747,-92.24974,"07/27/2016",NA
981767,"USA TruckStop","Convenience Store","985","Highway 80 E",NA,"Calhoun","LA","71225","9106","OUACHITA",32.52018,-92.32723,"03/08/2011",NA
1483429,"Usave # 3","Convenience Store","149","GB Cooley Rd",NA,"West Monroe","LA","71291","8863","OUACHITA",32.56145,-92.15782,"01/26/2022",NA
689828,"Walmart 307","Super Store","1025","Glenwood Dr",NA,"West Monroe","LA","71291",NA,"OUACHITA",32.50812,-92.15443,"05/24/1995",NA
713941,"Walmart  1193","Super Store","2701","Louisville Ave",NA,"Monroe","LA","71201","6128","OUACHITA",32.52431,-92.09606,"10/21/1995",NA
1181857,"Walmart Neighborhood Market 3743","Super Store","2400","Cypress St",NA,"W Monroe","LA","71291",NA,"OUACHITA",32.51849,-92.14468,"12/24/2014",NA
1181859,"Walmart Neighborhood Market 2919","Super Store","4430","Desiard St",NA,"Monroe","LA","71203","4532","OUACHITA",32.52638,-92.06777,"12/24/2014",NA
1182452,"Walmart Neighborhood Market 3745","Super Store","1840","McKeen Pl",NA,"Monroe","LA","71201",NA,"OUACHITA",32.52633,-92.11465,"01/02/2015",NA
1183410,"Walmart Neighborhood Market 2940","Super Store","5251","Cypress St",NA,"West Monroe","LA","71291","7503","OUACHITA",32.51603,-92.18882,"01/12/2015",NA
1408072,"Washington St U Pak It","Convenience Store","500","Washington St",NA,"West Monroe","LA","71292","6549","OUACHITA",32.47948,-92.17592,"07/24/2020",NA
1443430,"Whites Ferry Mart","Convenience Store","4108","Whites Ferry Rd",NA,"West Monroe","LA","71291","2047","OUACHITA",32.54793,-92.14953,"05/12/2021",NA
942162,"Adams Grocery of Boothville","Convenience Store","41245","Hwy 25",NA,"Boothville","LA","70038",NA,"PLAQUEMINES",29.32049,-89.39162,"03/04/2020",NA
1509265,"Breaux Mart #2 2","Supermarket","7902","Highway 23",NA,"Belle Chasse","LA","70037","2443","PLAQUEMINES",29.86134,-89.99597,"08/16/2022",NA
910058,"DJs One Stop","Convenience Store","18013","HWY 15",NA,"Pointe-ala-Hache","LA","70082","0354","PLAQUEMINES",29.57832,-89.79652,"08/21/2009",NA
244532,"FREMIN'S IGA","Supermarket","26277","Highway 23",NA,"Port Sulphur","LA","70083",NA,"PLAQUEMINES",29.51481,-89.72704,"01/01/1930",NA
510710,"HAPPY LAND","Convenience Store","35949","Highway 11",NA,"Buras","LA","70041","5105","PLAQUEMINES",29.34815,-89.5199,"02/17/2010",NA
694417,"HAPPY LAND II","Convenience Store","27910","Highway 23",NA,"Port Sulphur","LA","70083","2841","PLAQUEMINES",29.48013,-89.69411,"07/24/2006",NA
1455791,"Lucky Food Store","Convenience Store","111","Cran Dr",NA,"Buras","LA","70041","5011","PLAQUEMINES",29.3408,-89.50489,"07/21/2021",NA
1098618,"Anthony's Quick Stop","Convenience Store","404","Highway 10",NA,"New Roads","LA","70760","2008","POINTE COUPEE",30.70653,-91.43374,"12/14/2013",NA
1288960,"Circle K 2706804","Convenience Store","8141","False River Rd",NA,"Oscar","LA","70762","6226","POINTE COUPEE",30.62908,-91.48495,"06/21/2017",NA
1183935,"Five C's","Convenience Store","3630","Louisiana Highway 78",NA,"Livonia","LA","70755","3405","POINTE COUPEE",30.57198,-91.54569,"02/26/2015",NA
1563425,"La Express #4 4","Convenience Store","12580","Patin Dyke Rd",NA,"Ventress","LA","70783","3414","POINTE COUPEE",30.69311,-91.41579,"10/19/2023",NA
1532552,"La Express 3","Convenience Store","708","New Roads St",NA,"New Roads","LA","70760","3126","POINTE COUPEE",30.69935,-91.43497,"03/03/2023",NA
1508786,"Mi Ranchito Grocery & Taqueria","Convenience Store","2458","Morganza Hwy",NA,"New Roads","LA","70760","4521","POINTE COUPEE",30.70443,-91.47592,"07/27/2022",NA
1309482,"Murphy Express 8739","Convenience Store","455","Hospital Rd",NA,"New Roads","LA","70760","2624","POINTE COUPEE",30.68539,-91.46484,"12/21/2017",NA
485017,"Soprano's Supermarket","Super Store","8389","US-190",NA,"LIVONIA","LA","70755","0249","POINTE COUPEE",30.55459,-91.55004,"04/30/1997",NA
1372358,"SS Fordoche Grocery","Convenience Store","5661","Fordoche Rd",NA,"Fordoche","LA","70732","3318","POINTE COUPEE",30.59519,-91.61327,"09/19/2019",NA
1317035,"Super 1 Foods 648","Supermarket","213","Hospital Rd",NA,"New Roads","LA","70760","2620","POINTE COUPEE",30.68331,-91.46313,"03/20/2018",NA
1500498,"Village One Stop 001","Convenience Store","691","Louisiana Hwy 1",NA,"Morganza","LA","70759",NA,"POINTE COUPEE",30.74269,-91.59652,"06/27/2022",NA
623316,"Walmart 1196","Super Store","460","Hospital Rd",NA,"New Roads","LA","70760",NA,"POINTE COUPEE",30.6885,-91.46528,"07/01/2002",NA
1355417,"Waterloo Food Etc., Inc.","Convenience Store","7904","Saint Claude Dr",NA,"Ventress","LA","70783","4109","POINTE COUPEE",30.68893,-91.36082,"03/27/2019",NA
362927,"ALBERTSONS 3215","Supermarket","2265","S Macarthur Dr",NA,"Alexandria","LA","71301","3052","RAPIDES",31.27626,-92.46501,"05/30/1990",NA
1438377,"Anna's Quik Pak 1","Convenience Store","12376","Highway 165 S",NA,"Glenmora","LA","71433","4602","RAPIDES",30.976,-92.58528,"04/07/2021",NA
618210,"BALL FOODS","Super Store","5916","Monroe Hwy",NA,"Ball","LA","71405","3363","RAPIDES",31.40855,-92.41055,"05/21/1993",NA
670533,"BEST SOURCE LIQUOR & GROCERY INC","Convenience Store","117","PACIFIC AVE",NA,"BOYCE","LA","71409",NA,"RAPIDES",31.38587,-92.66763,"07/25/1997",NA
1559958,"Bolton One Stop","Convenience Store","204","Bolton Ave",NA,"Alexandria","LA","71301","7126","RAPIDES",31.30804,-92.45905,"10/19/2023",NA
978078,"Chevron Food Mart","Convenience Store","5003","Lee St",NA,"Alexandria","LA","71302","3244","RAPIDES",31.26315,-92.44784,"11/29/2010",NA
1445073,"Chi Town Gas And Grocery","Convenience Store","3812","3rd St",NA,"Alexandria","LA","71302","5505","RAPIDES",31.29325,-92.41953,"09/08/2021",NA
892802,"Circle K 2707778","Convenience Store","730","Macarthur Dr",NA,"Alexandria","LA","71303","3113","RAPIDES",31.29372,-92.47827,"05/12/2009",NA
1155587,"Circle K 2704174","Convenience Store","3417","Jackson St",NA,"Alexandria","LA","71301",NA,"RAPIDES",31.28626,-92.47369,"06/09/2014",NA
